val_error5,train_error5,train_error1,val_error1,epoch,val_loss,train_loss
7.329999999999998,14.141999999999996,66.71600000000001,54.19,1,1.5811878805160522,1.891268648376465
4.400000000000006,5.6059999999999945,46.762,43.36,2,1.3431214839935304,1.411971689567566
2.6899999999999977,3.4440000000000026,36.98,36.16,3,1.1392091905593873,1.155633134880066
2.0600000000000023,2.5720000000000027,32.120000000000005,30.819999999999993,4,0.9856089618682862,1.024693782081604
1.7600000000000051,1.9599999999999937,28.214,26.989999999999995,5,0.8900031796455383,0.9176413847541809
1.6700000000000017,1.5280000000000058,25.370000000000005,25.840000000000003,6,0.8713618391036987,0.8321394591331482
1.3199999999999932,1.3940000000000055,23.402,23.39,7,0.7882616475105285,0.7797618235778808
1.2199999999999989,1.2480000000000047,21.781999999999996,20.989999999999995,8,0.7350896686077117,0.7345995836257935
1.0799999999999983,1.0960000000000036,20.593999999999994,20.120000000000005,9,0.6856308958053589,0.7006584370231629
1.0999999999999943,0.9819999999999993,19.938000000000002,23.42,10,0.8022077919483185,0.6735943606185913
1.0400000000000063,0.9380000000000024,19.284000000000006,21.069999999999993,11,0.7383060367584229,0.6534830753898621
0.9300000000000068,0.8880000000000052,18.292,19.629999999999995,12,0.6870549847602844,0.6279401106739044
0.7600000000000051,0.8359999999999985,17.786,19.340000000000003,13,0.6647672504425048,0.6159526239776612
0.8400000000000034,0.7980000000000018,17.337999999999994,18.189999999999998,14,0.6553375276565552,0.5972772960662842
0.9699999999999989,0.7600000000000051,16.805999999999997,18.159999999999997,15,0.6541076096534729,0.5876487657928466
0.7099999999999937,0.7079999999999984,16.676000000000002,17.28,16,0.6118235445022583,0.5790755025482178
0.8199999999999932,0.6760000000000019,16.165999999999997,18.03,17,0.6459873632907868,0.5639729291534424
0.7600000000000051,0.7000000000000028,15.792000000000002,16.980000000000004,18,0.609515463399887,0.553928385181427
0.730000000000004,0.6400000000000006,15.796000000000006,16.540000000000006,19,0.5949043083190918,0.5490965681457519
0.7600000000000051,0.6419999999999959,15.150000000000006,16.680000000000007,20,0.607974663066864,0.5370588268280029
0.8299999999999983,0.5619999999999976,15.122,16.78,21,0.609038950920105,0.5342012517547607
0.7800000000000011,0.6260000000000048,14.930000000000007,16.08,22,0.5886589418411254,0.5262013297176361
0.7399999999999949,0.5879999999999939,14.924000000000007,16.760000000000005,23,0.622449423789978,0.5285994535827637
0.7399999999999949,0.617999999999995,14.766000000000005,16.090000000000003,24,0.5850370181560516,0.5230187610435486
0.6200000000000045,0.5280000000000058,14.104,16.439999999999998,25,0.5910332994937897,0.506891842956543
0.730000000000004,0.5420000000000016,14.219999999999999,16.379999999999995,26,0.6034753766298294,0.5104570292854309
0.8400000000000034,0.49800000000000466,14.097999999999999,16.489999999999995,27,0.6066406799316406,0.5054942400360107
0.6400000000000006,0.5220000000000056,14.081999999999994,15.590000000000003,28,0.5641912600040436,0.5031520624446869
0.8199999999999932,0.5379999999999967,13.793999999999997,15.650000000000006,29,0.5883596636295318,0.4966903450012207
0.8700000000000045,0.4899999999999949,13.668000000000006,16.549999999999997,30,0.6035041564941406,0.49436052419662474
0.6700000000000017,0.5,13.689999999999998,14.64,31,0.5529497522354127,0.4946539677810669
0.5900000000000034,0.46999999999999886,13.549999999999997,14.670000000000002,32,0.5438585825920105,0.4915607539176941
0.6700000000000017,0.5280000000000058,13.370000000000005,14.909999999999997,33,0.556220604133606,0.4875916436958313
0.6899999999999977,0.480000000000004,13.543999999999997,14.739999999999995,34,0.5622704506874084,0.4915323693180084
0.769999999999996,0.45999999999999375,13.489999999999995,16.760000000000005,35,0.6164788865089417,0.48934374706268313
0.6700000000000017,0.45999999999999375,13.135999999999996,15.599999999999994,36,0.5834197382926941,0.479604067325592
0.8799999999999955,0.4399999999999977,12.971999999999994,16.0,37,0.5973431587219238,0.4768498996925354
0.769999999999996,0.38800000000000523,12.974000000000004,16.549999999999997,38,0.6115768941402435,0.47747455139160155
0.6800000000000068,0.42799999999999727,12.975999999999999,15.459999999999994,39,0.5812449029922485,0.47360732013702395
0.7000000000000028,0.4479999999999933,12.706000000000003,15.230000000000004,40,0.5819984185218811,0.47250456537246704
0.6400000000000006,0.42199999999999704,12.858000000000004,15.939999999999998,41,0.5813262904167176,0.4728558888244629
0.5100000000000051,0.45000000000000284,12.866,14.260000000000005,42,0.54156345038414,0.4713423617172241
0.6599999999999966,0.4099999999999966,12.579999999999998,13.980000000000004,43,0.5457805543422699,0.466583503780365
0.7399999999999949,0.40800000000000125,12.772000000000006,14.849999999999994,44,0.561293017911911,0.47058142932891844
0.6800000000000068,0.43600000000000705,12.778000000000006,15.540000000000006,45,0.5792228651046752,0.46877180718421935
0.5,0.4339999999999975,12.632000000000005,14.030000000000001,46,0.5363932782173156,0.46815819292068483
0.5900000000000034,0.39400000000000546,12.418000000000006,15.560000000000002,47,0.5791752105712891,0.4623344743156433
0.6500000000000057,0.4200000000000017,12.120000000000005,16.25,48,0.6197200500488281,0.46013719905853273
0.5699999999999932,0.4000000000000057,12.563999999999993,13.530000000000001,49,0.5249248844623565,0.46152089666366575
0.5799999999999983,0.37000000000000455,12.391999999999996,15.599999999999994,50,0.5892194731235504,0.46010066005706785
0.7000000000000028,0.39400000000000546,12.195999999999998,14.030000000000001,51,0.5607156746864319,0.4562496622085571
0.6700000000000017,0.3739999999999952,12.225999999999999,15.060000000000002,52,0.5681615562915802,0.4564928222560883
0.6599999999999966,0.3780000000000001,12.298000000000002,15.11,53,0.565701812171936,0.4604337236595154
0.6500000000000057,0.3780000000000001,12.165999999999997,14.950000000000003,54,0.5729347891807556,0.45435937274932864
0.5699999999999932,0.3919999999999959,12.055999999999997,15.549999999999997,55,0.573021542930603,0.455350780210495
0.5600000000000023,0.33799999999999386,12.096000000000004,14.480000000000004,56,0.541340121269226,0.45368217454910276
0.4099999999999966,0.41800000000000637,12.242000000000004,15.14,57,0.5672077529907227,0.4576016989517212
0.6099999999999994,0.402000000000001,12.060000000000002,14.909999999999997,58,0.568118323802948,0.4547116476917267
0.5799999999999983,0.3499999999999943,12.052000000000007,15.010000000000005,59,0.5839243807792663,0.45169253937721254
0.7000000000000028,0.4140000000000015,11.817999999999998,15.719999999999999,60,0.5799214673042298,0.44941315882682803
0.5799999999999983,0.39000000000000057,11.891999999999996,14.189999999999998,61,0.5382666765213012,0.44916997356414795
0.730000000000004,0.35599999999999454,11.959999999999994,15.400000000000006,62,0.5990474404335022,0.44783143412590026
0.7099999999999937,0.3580000000000041,11.835999999999999,14.400000000000006,63,0.5602455500602722,0.443160606470108
0.6400000000000006,0.4000000000000057,12.034000000000006,13.590000000000003,64,0.5303593681812286,0.45449951926231386
0.6500000000000057,0.347999999999999,11.691999999999993,15.730000000000004,65,0.6082527052879334,0.44360468475341797
0.6099999999999994,0.35599999999999454,11.837999999999994,14.480000000000004,66,0.5598102534294128,0.44651846534729006
0.45999999999999375,0.39000000000000057,11.982,13.120000000000005,67,0.5091571866989135,0.4481579563426971
0.5600000000000023,0.3499999999999943,11.602000000000004,13.530000000000001,68,0.5277475642204285,0.43895973217964174
0.6500000000000057,0.3919999999999959,11.816000000000003,14.530000000000001,69,0.5716358057975769,0.44296669904708863
0.6099999999999994,0.402000000000001,11.75,14.89,70,0.5606794417381287,0.44485326408386233
0.5799999999999983,0.37999999999999545,11.719999999999999,15.459999999999994,71,0.581079097366333,0.4447302516746521
0.7099999999999937,0.3539999999999992,11.662000000000006,15.700000000000003,72,0.5883602094173431,0.4434713279914856
0.5799999999999983,0.32800000000000296,11.706000000000003,14.290000000000006,73,0.5384482416629791,0.44611283796310425
0.6099999999999994,0.31799999999999784,11.623999999999995,15.700000000000003,74,0.5926866149902343,0.44017215562820433
0.6200000000000045,0.4060000000000059,11.703999999999994,15.489999999999995,75,0.5892688916683197,0.4426584607028961
0.769999999999996,0.3439999999999941,11.579999999999998,15.810000000000002,76,0.5979760122299195,0.44080469636917113
0.7000000000000028,0.33199999999999363,11.854,13.870000000000005,77,0.542291235923767,0.442101720123291
0.7600000000000051,0.3539999999999992,11.641999999999996,15.39,78,0.5913011178970337,0.4439040257263184
0.4399999999999977,0.3539999999999992,11.733999999999995,13.670000000000002,79,0.5167300220489502,0.4427301772117615
0.6700000000000017,0.35999999999999943,11.623999999999995,13.959999999999994,80,0.5460305622577667,0.44110034618377686
0.5900000000000034,0.36599999999999966,11.498000000000005,13.5,81,0.5264185050010681,0.44111703674316405
0.2600000000000051,0.1700000000000017,8.081999999999994,10.219999999999999,82,0.4114502130031586,0.34006382908821103
0.3499999999999943,0.1280000000000001,6.751999999999995,10.459999999999994,83,0.42329500703811646,0.30324436655044557
0.28000000000000114,0.11400000000000432,6.388000000000005,10.180000000000007,84,0.42401819767951965,0.2912726870059967
0.18000000000000682,0.09399999999999409,6.165999999999997,10.519999999999996,85,0.42375320177078246,0.2816878301715851
0.25,0.11400000000000432,6.1059999999999945,9.969999999999999,86,0.4136632388114929,0.2766335219860077
0.3299999999999983,0.09399999999999409,5.736000000000004,9.629999999999995,87,0.4060312679290771,0.26277644243240356
0.269999999999996,0.09799999999999898,5.540000000000006,10.030000000000001,88,0.4196619141578674,0.2582859372997284
0.37000000000000455,0.06199999999999761,5.549999999999997,10.290000000000006,89,0.42787543745040896,0.25566451261520384
0.29999999999999716,0.08599999999999852,5.251999999999995,10.349999999999994,90,0.43294988713264465,0.2472205057144165
